timestamp,pm2_5_forecast,pm2_5_lower_bound,pm2_5_upper_bound
2025-12-09 06:00:00,119.0052956249544,110.50177199479626,127.50881925511254
2025-12-09 07:00:00,96.76496736126131,88.26144373110317,105.26849099141945
2025-12-09 08:00:00,126.96189966451833,118.45837603436019,135.46542329467647
2025-12-09 09:00:00,116.2861588526773,107.78263522251916,124.78968248283545
2025-12-09 10:00:00,120.69509423604518,112.19157060588704,129.19861786620334
2025-12-09 11:00:00,126.11998566405582,117.61646203389768,134.62350929421396
2025-12-09 12:00:00,122.93178748870011,114.42826385854197,131.43531111885827
2025-12-09 13:00:00,123.32706506850965,114.82354143835151,131.8305886986678
2025-12-09 14:00:00,118.31093270900463,109.80740907884649,126.81445633916277
2025-12-09 15:00:00,116.45996902850163,107.95644539834349,124.96349265865977
2025-12-09 16:00:00,115.81224477614911,107.30872114599097,124.31576840630726
2025-12-09 17:00:00,125.43290175828041,116.92937812812227,133.93642538843855
2025-12-09 18:00:00,135.8081163377692,127.30459270761106,144.31163996792736
2025-12-09 19:00:00,139.3769926675222,130.87346903736403,147.88051629768034
2025-12-09 20:00:00,142.85776730302604,134.35424367286788,151.3612909331842
2025-12-09 21:00:00,140.69805434454724,132.1945307143891,149.2015779747054
2025-12-09 22:00:00,127.20990771424736,118.70638408408922,135.7134313444055
2025-12-09 23:00:00,137.70946998062826,129.2059463504701,146.2129936107864
2025-12-10 00:00:00,131.54997819589744,123.0464545657393,140.0535018260556
2025-12-10 01:00:00,129.13375258763375,120.63022895747561,137.6372762177919
2025-12-10 02:00:00,127.1891306533515,118.68560702319336,135.69265428350965
2025-12-10 03:00:00,124.24731744923315,115.74379381907501,132.7508410793913
2025-12-10 04:00:00,130.78416670226352,122.28064307210538,139.28769033242168
2025-12-10 05:00:00,133.16942132298212,124.66589769282398,141.67294495314027
2025-12-10 06:00:00,142.561298766903,134.05777513674485,151.06482239706116
2025-12-10 07:00:00,140.21182640211543,131.70830277195728,148.7153500322736
2025-12-10 08:00:00,129.88560229383427,121.38207866367613,138.38912592399242
2025-12-10 09:00:00,120.72898014006505,112.2254565099069,129.2325037702232
2025-12-10 10:00:00,114.9403038235908,106.43678019343265,123.44382745374894
2025-12-10 11:00:00,111.37084782294794,102.8673241927898,119.87437145310608
2025-12-10 12:00:00,139.90594235453818,131.40241872438003,148.40946598469634
2025-12-10 13:00:00,134.09115600498117,125.58763237482303,142.59467963513933
2025-12-10 14:00:00,99.24983014339318,90.74630651323504,107.75335377355132
2025-12-10 15:00:00,114.27270514072808,105.76918151056994,122.77622877088622
2025-12-10 16:00:00,101.27819795923776,92.77467432907962,109.7817215893959
2025-12-10 17:00:00,95.22848341953122,86.72495978937307,103.73200704968936
2025-12-10 18:00:00,96.01267462088069,87.50915099072255,104.51619825103883
2025-12-10 19:00:00,95.26210847165065,86.7585848414925,103.76563210180879
2025-12-10 20:00:00,92.75535069190673,84.25182706174859,101.25887432206487
2025-12-10 21:00:00,93.5496116047147,85.04608797455656,102.05313523487284
2025-12-10 22:00:00,100.20596829270664,91.7024446625485,108.70949192286479
2025-12-10 23:00:00,106.92387774819119,98.42035411803305,115.42740137834933
2025-12-11 00:00:00,82.13989565261329,73.63637202245515,90.64341928277143
2025-12-11 01:00:00,89.64897720316401,81.14545357300587,98.15250083332215
2025-12-11 02:00:00,86.01570771855802,77.51218408839988,94.51923134871616
2025-12-11 03:00:00,88.02560059504083,79.52207696488269,96.52912422519897
2025-12-11 04:00:00,88.21828319883713,79.71475956867899,96.72180682899527
2025-12-11 05:00:00,103.38087958316503,94.87735595300688,111.88440321332317
2025-12-11 06:00:00,94.68301725266,86.17949362250185,103.18654088281814
2025-12-11 07:00:00,95.23405654108679,86.73053291092864,103.73758017124493
2025-12-11 08:00:00,89.20531366607486,80.70179003591672,97.708837296233
2025-12-11 09:00:00,87.77079383387476,79.26727020371662,96.2743174640329
2025-12-11 10:00:00,89.881226485701,81.37770285554286,98.38475011585915
2025-12-11 11:00:00,87.82922880008108,79.32570516992294,96.33275243023922
2025-12-11 12:00:00,105.20664414198363,96.70312051182549,113.71016777214177
2025-12-11 13:00:00,98.0889522357739,89.58542860561576,106.59247586593204
2025-12-11 14:00:00,93.70169240318121,85.19816877302307,102.20521603333935
2025-12-11 15:00:00,93.6059638962238,85.10244026606566,102.10948752638194
2025-12-11 16:00:00,95.40392495485992,86.90040132470178,103.90744858501806
2025-12-11 17:00:00,93.4270443355558,84.92352070539766,101.93056796571395
2025-12-11 18:00:00,92.84630519503534,84.3427815648772,101.34982882519348
2025-12-11 19:00:00,96.83130655410179,88.32778292394364,105.33483018425993
2025-12-11 20:00:00,106.46604539835083,97.96252176819269,114.96956902850897
2025-12-11 21:00:00,101.91761635583956,93.41409272568141,110.4211399859977
2025-12-11 22:00:00,99.67582199935367,91.17229836919553,108.17934562951181
2025-12-11 23:00:00,100.5258513922745,92.02232776211636,109.02937502243265
